grid_x,grid_y,layer,direction,x,y
10770.0,-1275.0,obstacle,,,
10275.0,-1245.0,obstacle,,,
10020.0,-1215.0,obstacle,,,
9630.0,-1275.0,obstacle,,,
10530.0,-1275.0,obstacle,,,
9375.0,-1245.0,obstacle,,,
9135.0,-1245.0,obstacle,,,
11415.0,-1245.0,obstacle,,,
11910.0,-1275.0,obstacle,,,
4830.0,-1215.0,obstacle,,,
5325.0,-1245.0,obstacle,,,
4695.0,-1260.0,obstacle,,,
7365.0,-1245.0,obstacle,,,
6225.0,-1245.0,obstacle,,,
5085.0,-1245.0,obstacle,,,
7125.0,-1245.0,obstacle,,,
7620.0,-1275.0,obstacle,,,
6480.0,-1275.0,obstacle,,,
5340.0,-1275.0,obstacle,,,
8760.0,-1275.0,obstacle,,,
12810.0,-1230.0,obstacle,,,
11670.0,-1230.0,obstacle,,,
12060.0,-1215.0,obstacle,,,
11925.0,-1260.0,obstacle,,,
10290.0,-1215.0,obstacle,,,
9660.0,-1230.0,obstacle,,,
8010.0,-1215.0,obstacle,,,
8520.0,-1230.0,obstacle,,,
10155.0,-1260.0,obstacle,,,
10545.0,-1245.0,obstacle,,,
9915.0,-1260.0,obstacle,,,
8775.0,-1260.0,obstacle,,,
9405.0,-1245.0,obstacle,,,
9150.0,-1215.0,obstacle,,,
5685.0,-1245.0,obstacle,,,
4545.0,-1245.0,obstacle,,,
9015.0,-1260.0,obstacle,,,
11685.0,-1245.0,obstacle,,,
11055.0,-1260.0,obstacle,,,
5940.0,-1275.0,obstacle,,,
4800.0,-1275.0,obstacle,,,
11145.0,-1275.0,obstacle,,,
12840.0,-1230.0,obstacle,,,
9750.0,-1215.0,obstacle,,,
8610.0,-1215.0,obstacle,,,
7470.0,-1215.0,obstacle,,,
6330.0,-1215.0,obstacle,,,
7335.0,-1260.0,obstacle,,,
6195.0,-1260.0,obstacle,,,
8865.0,-1245.0,obstacle,,,
8370.0,-1215.0,obstacle,,,
10650.0,-1215.0,obstacle,,,
10005.0,-1245.0,obstacle,,,
10260.0,-1275.0,obstacle,,,
9510.0,-1215.0,obstacle,,,
11145.0,-1245.0,obstacle,,,
4560.0,-1215.0,obstacle,,,
5460.0,-1215.0,obstacle,,,
5955.0,-1245.0,obstacle,,,
4815.0,-1245.0,obstacle,,,
7995.0,-1245.0,obstacle,,,
6855.0,-1245.0,obstacle,,,
5715.0,-1245.0,obstacle,,,
4575.0,-1245.0,obstacle,,,
5070.0,-1275.0,obstacle,,,
6210.0,-1275.0,obstacle,,,
7350.0,-1275.0,obstacle,,,
5970.0,-1275.0,obstacle,,,
7110.0,-1275.0,obstacle,,,
8490.0,-1275.0,obstacle,,,
11400.0,-1230.0,obstacle,,,
12300.0,-1230.0,obstacle,,,
11160.0,-1230.0,obstacle,,,
11655.0,-1260.0,obstacle,,,
12690.0,-1215.0,obstacle,,,
12555.0,-1260.0,obstacle,,,
12585.0,-1275.0,obstacle,,,
9390.0,-1230.0,obstacle,,,
8250.0,-1230.0,obstacle,,,
10920.0,-1215.0,obstacle,,,
9885.0,-1260.0,obstacle,,,
8640.0,-1215.0,obstacle,,,
10785.0,-1260.0,obstacle,,,
8505.0,-1260.0,obstacle,,,
10680.0,-1215.0,obstacle,,,
10035.0,-1245.0,obstacle,,,
9780.0,-1215.0,obstacle,,,
9645.0,-1260.0,obstacle,,,
11175.0,-1245.0,obstacle,,,
11430.0,-1275.0,obstacle,,,
12315.0,-1245.0,obstacle,,,
6870.0,-1215.0,obstacle,,,
6735.0,-1260.0,obstacle,,,
5595.0,-1260.0,obstacle,,,
8265.0,-1245.0,obstacle,,,
12570.0,-1230.0,obstacle,,,
12330.0,-1230.0,obstacle,,,
12825.0,-1260.0,obstacle,,,
5430.0,-1230.0,obstacle,,,
8100.0,-1215.0,obstacle,,,
9240.0,-1215.0,obstacle,,,
9495.0,-1245.0,obstacle,,,
5190.0,-1215.0,obstacle,,,
5055.0,-1260.0,obstacle,,,
6090.0,-1215.0,obstacle,,,
4950.0,-1215.0,obstacle,,,
5445.0,-1245.0,obstacle,,,
6585.0,-1245.0,obstacle,,,
7725.0,-1245.0,obstacle,,,
7230.0,-1215.0,obstacle,,,
5205.0,-1245.0,obstacle,,,
5700.0,-1275.0,obstacle,,,
6840.0,-1275.0,obstacle,,,
12420.0,-1215.0,obstacle,,,
11790.0,-1230.0,obstacle,,,
9120.0,-1230.0,obstacle,,,
7980.0,-1230.0,obstacle,,,
10020.0,-1230.0,obstacle,,,
8880.0,-1230.0,obstacle,,,
7740.0,-1230.0,obstacle,,,
6600.0,-1230.0,obstacle,,,
8235.0,-1260.0,obstacle,,,
10515.0,-1260.0,obstacle,,,
10410.0,-1215.0,obstacle,,,
10275.0,-1260.0,obstacle,,,
9375.0,-1260.0,obstacle,,,
9270.0,-1215.0,obstacle,,,
9135.0,-1260.0,obstacle,,,
9030.0,-1230.0,obstacle,,,
11415.0,-1260.0,obstacle,,,
4830.0,-1230.0,obstacle,,,
5325.0,-1260.0,obstacle,,,
6360.0,-1215.0,obstacle,,,
5220.0,-1215.0,obstacle,,,
6225.0,-1260.0,obstacle,,,
5085.0,-1260.0,obstacle,,,
7755.0,-1245.0,obstacle,,,
6615.0,-1245.0,obstacle,,,
7500.0,-1215.0,obstacle,,,
7365.0,-1260.0,obstacle,,,
7125.0,-1260.0,obstacle,,,
8895.0,-1245.0,obstacle,,,
8760.0,-1230.0,obstacle,,,
12060.0,-1230.0,obstacle,,,
8490.0,-1230.0,obstacle,,,
10290.0,-1230.0,obstacle,,,
9150.0,-1230.0,obstacle,,,
8010.0,-1230.0,obstacle,,,
11685.0,-1260.0,obstacle,,,
10545.0,-1260.0,obstacle,,,
9405.0,-1260.0,obstacle,,,
6960.0,-1215.0,obstacle,,,
5820.0,-1215.0,obstacle,,,
4680.0,-1215.0,obstacle,,,
5685.0,-1260.0,obstacle,,,
4545.0,-1260.0,obstacle,,,
9255.0,-1230.0,obstacle,,,
6075.0,-1245.0,obstacle,,,
4935.0,-1245.0,obstacle,,,
12585.0,-1260.0,obstacle,,,
12840.0,-1260.0,obstacle,,,
9750.0,-1230.0,obstacle,,,
8610.0,-1230.0,obstacle,,,
7470.0,-1230.0,obstacle,,,
6330.0,-1230.0,obstacle,,,
10650.0,-1230.0,obstacle,,,
8370.0,-1230.0,obstacle,,,
8865.0,-1260.0,obstacle,,,
10140.0,-1215.0,obstacle,,,
10905.0,-1260.0,obstacle,,,
10005.0,-1260.0,obstacle,,,
9765.0,-1260.0,obstacle,,,
9510.0,-1230.0,obstacle,,,
9000.0,-1215.0,obstacle,,,
11145.0,-1260.0,obstacle,,,
12045.0,-1260.0,obstacle,,,
4560.0,-1230.0,obstacle,,,
5460.0,-1230.0,obstacle,,,
5955.0,-1260.0,obstacle,,,
4815.0,-1260.0,obstacle,,,
6990.0,-1215.0,obstacle,,,
4710.0,-1215.0,obstacle,,,
5715.0,-1260.0,obstacle,,,
4575.0,-1260.0,obstacle,,,
6855.0,-1260.0,obstacle,,,
6105.0,-1245.0,obstacle,,,
5850.0,-1215.0,obstacle,,,
8130.0,-1215.0,obstacle,,,
7995.0,-1260.0,obstacle,,,
12690.0,-1230.0,obstacle,,,
12555.0,-1275.0,obstacle,,,
9390.0,-1260.0,obstacle,,,
10920.0,-1230.0,obstacle,,,
9780.0,-1230.0,obstacle,,,
8640.0,-1230.0,obstacle,,,
10785.0,-1275.0,obstacle,,,
10680.0,-1230.0,obstacle,,,
11175.0,-1260.0,obstacle,,,
10035.0,-1260.0,obstacle,,,
12315.0,-1260.0,obstacle,,,
12075.0,-1260.0,obstacle,,,
10935.0,-1260.0,obstacle,,,
9120.0,-1260.0,obstacle,,,
11820.0,-1230.0,obstacle,,,
8355.0,-1215.0,obstacle,,,
6870.0,-1230.0,obstacle,,,
8265.0,-1260.0,obstacle,,,
9885.0,-1230.0,obstacle,,,
8100.0,-1230.0,obstacle,,,
9240.0,-1230.0,obstacle,,,
9495.0,-1260.0,obstacle,,,
11535.0,-1260.0,obstacle,,,
10395.0,-1260.0,obstacle,,,
5190.0,-1230.0,obstacle,,,
7230.0,-1230.0,obstacle,,,
6090.0,-1230.0,obstacle,,,
4950.0,-1230.0,obstacle,,,
5445.0,-1260.0,obstacle,,,
6585.0,-1260.0,obstacle,,,
7725.0,-1260.0,obstacle,,,
6345.0,-1260.0,obstacle,,,
5205.0,-1260.0,obstacle,,,
7485.0,-1260.0,obstacle,,,
8625.0,-1260.0,obstacle,,,
12675.0,-1215.0,obstacle,,,
12420.0,-1230.0,obstacle,,,
11790.0,-1245.0,obstacle,,,
12840.0,-1275.0,obstacle,,,
7350.0,-1230.0,obstacle,,,
10020.0,-1245.0,obstacle,,,
11550.0,-1230.0,obstacle,,,
10410.0,-1230.0,obstacle,,,
9270.0,-1230.0,obstacle,,,
10275.0,-1275.0,obstacle,,,
9135.0,-1275.0,obstacle,,,
10170.0,-1230.0,obstacle,,,
10665.0,-1260.0,obstacle,,,
11415.0,-1275.0,obstacle,,,
11310.0,-1230.0,obstacle,,,
11565.0,-1260.0,obstacle,,,
12450.0,-1230.0,obstacle,,,
11805.0,-1260.0,obstacle,,,
7500.0,-1230.0,obstacle,,,
6360.0,-1230.0,obstacle,,,
5220.0,-1230.0,obstacle,,,
7365.0,-1275.0,obstacle,,,
8895.0,-1260.0,obstacle,,,
7755.0,-1260.0,obstacle,,,
6615.0,-1260.0,obstacle,,,
7125.0,-1275.0,obstacle,,,
8745.0,-1260.0,obstacle,,,
12705.0,-1215.0,obstacle,,,
11685.0,-1275.0,obstacle,,,
6960.0,-1230.0,obstacle,,,
5820.0,-1230.0,obstacle,,,
4680.0,-1230.0,obstacle,,,
5685.0,-1275.0,obstacle,,,
4545.0,-1275.0,obstacle,,,
5580.0,-1230.0,obstacle,,,
5070.0,-1215.0,obstacle,,,
4935.0,-1260.0,obstacle,,,
6720.0,-1230.0,obstacle,,,
6975.0,-1260.0,obstacle,,,
6075.0,-1260.0,obstacle,,,
5835.0,-1260.0,obstacle,,,
7860.0,-1230.0,obstacle,,,
7215.0,-1260.0,obstacle,,,
9255.0,-1215.0,obstacle,,,
8115.0,-1215.0,obstacle,,,
9750.0,-1245.0,obstacle,,,
11280.0,-1230.0,obstacle,,,
10650.0,-1245.0,obstacle,,,
10140.0,-1230.0,obstacle,,,
8370.0,-1245.0,obstacle,,,
8865.0,-1275.0,obstacle,,,
10005.0,-1275.0,obstacle,,,
10905.0,-1275.0,obstacle,,,
9900.0,-1230.0,obstacle,,,
9765.0,-1275.0,obstacle,,,
9510.0,-1245.0,obstacle,,,
9000.0,-1230.0,obstacle,,,
11295.0,-1260.0,obstacle,,,
11040.0,-1230.0,obstacle,,,
12045.0,-1275.0,obstacle,,,
8130.0,-1230.0,obstacle,,,
6990.0,-1230.0,obstacle,,,
5850.0,-1230.0,obstacle,,,
4710.0,-1230.0,obstacle,,,
5715.0,-1275.0,obstacle,,,
4575.0,-1275.0,obstacle,,,
6855.0,-1275.0,obstacle,,,
6105.0,-1260.0,obstacle,,,
7995.0,-1275.0,obstacle,,,
7245.0,-1260.0,obstacle,,,
8385.0,-1260.0,obstacle,,,
9525.0,-1260.0,obstacle,,,
9015.0,-1230.0,obstacle,,,
12435.0,-1215.0,obstacle,,,
12195.0,-1215.0,obstacle,,,
12690.0,-1245.0,obstacle,,,
10425.0,-1215.0,obstacle,,,
10920.0,-1245.0,obstacle,,,
11820.0,-1245.0,obstacle,,,
10680.0,-1245.0,obstacle,,,
11175.0,-1275.0,obstacle,,,
10035.0,-1275.0,obstacle,,,
7590.0,-1230.0,obstacle,,,
6450.0,-1230.0,obstacle,,,
5310.0,-1230.0,obstacle,,,
10935.0,-1275.0,obstacle,,,
12315.0,-1275.0,obstacle,,,
7845.0,-1260.0,obstacle,,,
6705.0,-1260.0,obstacle,,,
5565.0,-1260.0,obstacle,,,
12075.0,-1275.0,obstacle,,,
8265.0,-1275.0,obstacle,,,
12180.0,-1260.0,obstacle,,,
9240.0,-1245.0,obstacle,,,
8100.0,-1245.0,obstacle,,,
10770.0,-1230.0,obstacle,,,
9630.0,-1230.0,obstacle,,,
11910.0,-1230.0,obstacle,,,
9495.0,-1275.0,obstacle,,,
10530.0,-1230.0,obstacle,,,
11535.0,-1275.0,obstacle,,,
10395.0,-1275.0,obstacle,,,
11025.0,-1260.0,obstacle,,,
12675.0,-1275.0,obstacle,,,
12165.0,-1260.0,obstacle,,,
11910.0,-1260.0,obstacle,,,
4695.0,-1215.0,obstacle,,,
7230.0,-1245.0,obstacle,,,
6090.0,-1245.0,obstacle,,,
4950.0,-1245.0,obstacle,,,
5445.0,-1275.0,obstacle,,,
6585.0,-1275.0,obstacle,,,
5340.0,-1230.0,obstacle,,,
6480.0,-1230.0,obstacle,,,
5205.0,-1275.0,obstacle,,,
6345.0,-1275.0,obstacle,,,
7875.0,-1260.0,obstacle,,,
7725.0,-1275.0,obstacle,,,
7620.0,-1230.0,obstacle,,,
7485.0,-1275.0,obstacle,,,
8625.0,-1275.0,obstacle,,,
11925.0,-1215.0,obstacle,,,
12420.0,-1245.0,obstacle,,,
4965.0,-1260.0,obstacle,,,
10155.0,-1215.0,obstacle,,,
7095.0,-1245.0,obstacle,,,
9015.0,-1215.0,obstacle,,,
11055.0,-1215.0,obstacle,,,
9915.0,-1215.0,obstacle,,,
8775.0,-1215.0,obstacle,,,
10410.0,-1245.0,obstacle,,,
9270.0,-1245.0,obstacle,,,
11550.0,-1245.0,obstacle,,,
10170.0,-1245.0,obstacle,,,
10665.0,-1275.0,obstacle,,,
11310.0,-1245.0,obstacle,,,
12705.0,-1275.0,obstacle,,,
5940.0,-1230.0,obstacle,,,
4800.0,-1230.0,obstacle,,,
11565.0,-1275.0,obstacle,,,
12450.0,-1245.0,obstacle,,,
11805.0,-1275.0,obstacle,,,
7500.0,-1245.0,obstacle,,,
6360.0,-1245.0,obstacle,,,
8895.0,-1275.0,obstacle,,,
7755.0,-1275.0,obstacle,,,
6615.0,-1275.0,obstacle,,,
9255.0,-1275.0,obstacle,,,
7335.0,-1215.0,obstacle,,,
6195.0,-1215.0,obstacle,,,
8625.0,-1215.0,obstacle,,,
10260.0,-1230.0,obstacle,,,
6960.0,-1245.0,obstacle,,,
5820.0,-1245.0,obstacle,,,
4680.0,-1245.0,obstacle,,,
7860.0,-1245.0,obstacle,,,
6720.0,-1245.0,obstacle,,,
5580.0,-1245.0,obstacle,,,
5070.0,-1230.0,obstacle,,,
4935.0,-1275.0,obstacle,,,
6210.0,-1230.0,obstacle,,,
6975.0,-1275.0,obstacle,,,
6465.0,-1260.0,obstacle,,,
6075.0,-1275.0,obstacle,,,
5970.0,-1230.0,obstacle,,,
5835.0,-1275.0,obstacle,,,
8115.0,-1275.0,obstacle,,,
7605.0,-1260.0,obstacle,,,
7110.0,-1230.0,obstacle,,,
11655.0,-1215.0,obstacle,,,
12555.0,-1215.0,obstacle,,,
9885.0,-1215.0,obstacle,,,
10785.0,-1215.0,obstacle,,,
9645.0,-1215.0,obstacle,,,
8505.0,-1215.0,obstacle,,,
10140.0,-1245.0,obstacle,,,
9000.0,-1245.0,obstacle,,,
11280.0,-1245.0,obstacle,,,
9900.0,-1245.0,obstacle,,,
11040.0,-1245.0,obstacle,,,
11430.0,-1230.0,obstacle,,,
10800.0,-1245.0,obstacle,,,
11295.0,-1275.0,obstacle,,,
12435.0,-1275.0,obstacle,,,
12180.0,-1245.0,obstacle,,,
12195.0,-1275.0,obstacle,,,
11940.0,-1245.0,obstacle,,,
6735.0,-1215.0,obstacle,,,
5595.0,-1215.0,obstacle,,,
8130.0,-1245.0,obstacle,,,
6990.0,-1245.0,obstacle,,,
5850.0,-1245.0,obstacle,,,
4710.0,-1245.0,obstacle,,,
9525.0,-1275.0,obstacle,,,
8385.0,-1275.0,obstacle,,,
7245.0,-1275.0,obstacle,,,
6105.0,-1275.0,obstacle,,,
10425.0,-1275.0,obstacle,,,
9030.0,-1245.0,obstacle,,,
12825.0,-1215.0,obstacle,,,
8490.0,-1245.0,obstacle,,,
11820.0,-1260.0,obstacle,,,
5055.0,-1215.0,obstacle,,,
9525.0,-1215.0,obstacle,,,
7590.0,-1245.0,obstacle,,,
6450.0,-1245.0,obstacle,,,
5310.0,-1245.0,obstacle,,,
9255.0,-1245.0,obstacle,,,
6840.0,-1230.0,obstacle,,,
5700.0,-1230.0,obstacle,,,
6705.0,-1275.0,obstacle,,,
5565.0,-1275.0,obstacle,,,
7845.0,-1275.0,obstacle,,,
9885.0,-1275.0,obstacle,,,
4695.0,-1275.0,obstacle,,,
10515.0,-1215.0,obstacle,,,
9375.0,-1215.0,obstacle,,,
8235.0,-1215.0,obstacle,,,
11415.0,-1215.0,obstacle,,,
10275.0,-1215.0,obstacle,,,
10770.0,-1245.0,obstacle,,,
9630.0,-1245.0,obstacle,,,
9135.0,-1215.0,obstacle,,,
11670.0,-1245.0,obstacle,,,
10530.0,-1245.0,obstacle,,,
11025.0,-1275.0,obstacle,,,
12810.0,-1245.0,obstacle,,,
12165.0,-1275.0,obstacle,,,
11910.0,-1245.0,obstacle,,,
11925.0,-1275.0,obstacle,,,
5325.0,-1215.0,obstacle,,,
7365.0,-1215.0,obstacle,,,
6225.0,-1215.0,obstacle,,,
5085.0,-1215.0,obstacle,,,
7125.0,-1215.0,obstacle,,,
7620.0,-1245.0,obstacle,,,
6480.0,-1245.0,obstacle,,,
5340.0,-1245.0,obstacle,,,
8760.0,-1245.0,obstacle,,,
8520.0,-1245.0,obstacle,,,
7875.0,-1275.0,obstacle,,,
10155.0,-1275.0,obstacle,,,
9915.0,-1275.0,obstacle,,,
8775.0,-1275.0,obstacle,,,
9660.0,-1245.0,obstacle,,,
9015.0,-1275.0,obstacle,,,
4965.0,-1275.0,obstacle,,,
11685.0,-1215.0,obstacle,,,
10545.0,-1215.0,obstacle,,,
9405.0,-1215.0,obstacle,,,
11055.0,-1230.0,obstacle,,,
12585.0,-1215.0,obstacle,,,
12450.0,-1260.0,obstacle,,,
5685.0,-1215.0,obstacle,,,
4545.0,-1215.0,obstacle,,,
10170.0,-1260.0,obstacle,,,
11310.0,-1260.0,obstacle,,,
12840.0,-1245.0,obstacle,,,
5940.0,-1245.0,obstacle,,,
4800.0,-1245.0,obstacle,,,
9120.0,-1275.0,obstacle,,,
7335.0,-1275.0,obstacle,,,
6195.0,-1275.0,obstacle,,,
11145.0,-1215.0,obstacle,,,
10005.0,-1215.0,obstacle,,,
8865.0,-1215.0,obstacle,,,
12045.0,-1215.0,obstacle,,,
10905.0,-1215.0,obstacle,,,
9885.0,-1245.0,obstacle,,,
10260.0,-1245.0,obstacle,,,
9765.0,-1215.0,obstacle,,,
11400.0,-1245.0,obstacle,,,
11160.0,-1245.0,obstacle,,,
11655.0,-1275.0,obstacle,,,
12300.0,-1245.0,obstacle,,,
12585.0,-1245.0,obstacle,,,
7095.0,-1215.0,obstacle,,,
5955.0,-1215.0,obstacle,,,
4815.0,-1215.0,obstacle,,,
7995.0,-1215.0,obstacle,,,
6855.0,-1215.0,obstacle,,,
5715.0,-1215.0,obstacle,,,
4575.0,-1215.0,obstacle,,,
5580.0,-1260.0,obstacle,,,
5070.0,-1245.0,obstacle,,,
6720.0,-1260.0,obstacle,,,
6210.0,-1245.0,obstacle,,,
6465.0,-1275.0,obstacle,,,
5970.0,-1245.0,obstacle,,,
8250.0,-1245.0,obstacle,,,
7860.0,-1260.0,obstacle,,,
7605.0,-1275.0,obstacle,,,
7110.0,-1245.0,obstacle,,,
8745.0,-1275.0,obstacle,,,
8505.0,-1275.0,obstacle,,,
9645.0,-1275.0,obstacle,,,
12555.0,-1230.0,obstacle,,,
6735.0,-1275.0,obstacle,,,
5595.0,-1275.0,obstacle,,,
10785.0,-1230.0,obstacle,,,
12315.0,-1215.0,obstacle,,,
7350.0,-1245.0,obstacle,,,
10035.0,-1215.0,obstacle,,,
11175.0,-1215.0,obstacle,,,
9900.0,-1260.0,obstacle,,,
10935.0,-1215.0,obstacle,,,
11430.0,-1245.0,obstacle,,,
10800.0,-1260.0,obstacle,,,
11040.0,-1260.0,obstacle,,,
12570.0,-1245.0,obstacle,,,
12825.0,-1275.0,obstacle,,,
12330.0,-1245.0,obstacle,,,
5430.0,-1245.0,obstacle,,,
12075.0,-1215.0,obstacle,,,
11940.0,-1260.0,obstacle,,,
8265.0,-1215.0,obstacle,,,
11055.0,-1275.0,obstacle,,,
9030.0,-1260.0,obstacle,,,
5055.0,-1275.0,obstacle,,,
9495.0,-1215.0,obstacle,,,
11535.0,-1215.0,obstacle,,,
10395.0,-1215.0,obstacle,,,
7725.0,-1215.0,obstacle,,,
6585.0,-1215.0,obstacle,,,
5445.0,-1215.0,obstacle,,,
6450.0,-1260.0,obstacle,,,
5310.0,-1260.0,obstacle,,,
6345.0,-1215.0,obstacle,,,
5205.0,-1215.0,obstacle,,,
5700.0,-1245.0,obstacle,,,
6840.0,-1245.0,obstacle,,,
7980.0,-1245.0,obstacle,,,
6600.0,-1245.0,obstacle,,,
8235.0,-1275.0,obstacle,,,
7740.0,-1245.0,obstacle,,,
7485.0,-1215.0,obstacle,,,
8880.0,-1245.0,obstacle,,,
10515.0,-1275.0,obstacle,,,
9375.0,-1275.0,obstacle,,,
4830.0,-1245.0,obstacle,,,
5325.0,-1275.0,obstacle,,,
6225.0,-1275.0,obstacle,,,
5085.0,-1275.0,obstacle,,,
11415.0,-1230.0,obstacle,,,
10275.0,-1230.0,obstacle,,,
10770.0,-1260.0,obstacle,,,
9630.0,-1260.0,obstacle,,,
10665.0,-1215.0,obstacle,,,
9135.0,-1230.0,obstacle,,,
10530.0,-1260.0,obstacle,,,
11670.0,-1260.0,obstacle,,,
11565.0,-1215.0,obstacle,,,
12810.0,-1260.0,obstacle,,,
12060.0,-1245.0,obstacle,,,
11805.0,-1215.0,obstacle,,,
7365.0,-1230.0,obstacle,,,
8895.0,-1215.0,obstacle,,,
7755.0,-1215.0,obstacle,,,
6615.0,-1215.0,obstacle,,,
7620.0,-1260.0,obstacle,,,
6480.0,-1260.0,obstacle,,,
5340.0,-1260.0,obstacle,,,
8010.0,-1245.0,obstacle,,,
7125.0,-1230.0,obstacle,,,
8760.0,-1260.0,obstacle,,,
8520.0,-1260.0,obstacle,,,
10545.0,-1275.0,obstacle,,,
10290.0,-1245.0,obstacle,,,
9660.0,-1260.0,obstacle,,,
9405.0,-1275.0,obstacle,,,
9150.0,-1245.0,obstacle,,,
9015.0,-1245.0,obstacle,,,
11280.0,-1275.0,obstacle,,,
11685.0,-1230.0,obstacle,,,
12585.0,-1230.0,obstacle,,,
5685.0,-1230.0,obstacle,,,
4545.0,-1230.0,obstacle,,,
7215.0,-1215.0,obstacle,,,
6075.0,-1215.0,obstacle,,,
4935.0,-1215.0,obstacle,,,
5940.0,-1260.0,obstacle,,,
4800.0,-1260.0,obstacle,,,
6975.0,-1215.0,obstacle,,,
6330.0,-1245.0,obstacle,,,
5835.0,-1215.0,obstacle,,,
7470.0,-1245.0,obstacle,,,
8610.0,-1245.0,obstacle,,,
4560.0,-1245.0,obstacle,,,
5460.0,-1245.0,obstacle,,,
5955.0,-1275.0,obstacle,,,
4815.0,-1275.0,obstacle,,,
7095.0,-1275.0,obstacle,,,
8355.0,-1260.0,obstacle,,,
11145.0,-1230.0,obstacle,,,
10005.0,-1230.0,obstacle,,,
8865.0,-1230.0,obstacle,,,
12045.0,-1230.0,obstacle,,,
10905.0,-1230.0,obstacle,,,
9765.0,-1230.0,obstacle,,,
10260.0,-1260.0,obstacle,,,
11400.0,-1260.0,obstacle,,,
11295.0,-1215.0,obstacle,,,
11160.0,-1260.0,obstacle,,,
12300.0,-1260.0,obstacle,,,
7995.0,-1230.0,obstacle,,,
6855.0,-1230.0,obstacle,,,
5715.0,-1230.0,obstacle,,,
4575.0,-1230.0,obstacle,,,
6210.0,-1260.0,obstacle,,,
6105.0,-1215.0,obstacle,,,
8250.0,-1260.0,obstacle,,,
5970.0,-1260.0,obstacle,,,
7350.0,-1260.0,obstacle,,,
