grid_x,grid_y,layer,direction,x,y
7245.0,-1215.0,obstacle,,,
7110.0,-1260.0,obstacle,,,
8640.0,-1245.0,obstacle,,,
8385.0,-1215.0,obstacle,,,
9780.0,-1245.0,obstacle,,,
6870.0,-1245.0,obstacle,,,
11280.0,-1260.0,obstacle,,,
7095.0,-1260.0,obstacle,,,
11175.0,-1230.0,obstacle,,,
10035.0,-1230.0,obstacle,,,
12315.0,-1230.0,obstacle,,,
12075.0,-1230.0,obstacle,,,
10935.0,-1230.0,obstacle,,,
11430.0,-1260.0,obstacle,,,
10800.0,-1275.0,obstacle,,,
7845.0,-1215.0,obstacle,,,
6705.0,-1215.0,obstacle,,,
5565.0,-1215.0,obstacle,,,
12570.0,-1260.0,obstacle,,,
5430.0,-1260.0,obstacle,,,
12330.0,-1260.0,obstacle,,,
11940.0,-1275.0,obstacle,,,
8265.0,-1230.0,obstacle,,,
5190.0,-1245.0,obstacle,,,
7590.0,-1260.0,obstacle,,,
9495.0,-1230.0,obstacle,,,
12675.0,-1230.0,obstacle,,,
11535.0,-1230.0,obstacle,,,
10395.0,-1230.0,obstacle,,,
11025.0,-1215.0,obstacle,,,
12165.0,-1215.0,obstacle,,,
11790.0,-1260.0,obstacle,,,
7725.0,-1230.0,obstacle,,,
6585.0,-1230.0,obstacle,,,
5445.0,-1230.0,obstacle,,,
8625.0,-1230.0,obstacle,,,
7485.0,-1230.0,obstacle,,,
6345.0,-1230.0,obstacle,,,
5205.0,-1230.0,obstacle,,,
5700.0,-1260.0,obstacle,,,
6840.0,-1260.0,obstacle,,,
7980.0,-1260.0,obstacle,,,
6600.0,-1260.0,obstacle,,,
7875.0,-1215.0,obstacle,,,
7740.0,-1260.0,obstacle,,,
8880.0,-1260.0,obstacle,,,
10020.0,-1260.0,obstacle,,,
4965.0,-1215.0,obstacle,,,
4830.0,-1260.0,obstacle,,,
9750.0,-1260.0,obstacle,,,
5220.0,-1245.0,obstacle,,,
11805.0,-1230.0,obstacle,,,
10665.0,-1230.0,obstacle,,,
11670.0,-1275.0,obstacle,,,
12810.0,-1275.0,obstacle,,,
11565.0,-1230.0,obstacle,,,
12705.0,-1230.0,obstacle,,,
12060.0,-1260.0,obstacle,,,
8895.0,-1230.0,obstacle,,,
7755.0,-1230.0,obstacle,,,
6615.0,-1230.0,obstacle,,,
10290.0,-1260.0,obstacle,,,
9660.0,-1275.0,obstacle,,,
8010.0,-1260.0,obstacle,,,
8520.0,-1275.0,obstacle,,,
9150.0,-1260.0,obstacle,,,
8490.0,-1260.0,obstacle,,,
8355.0,-1230.0,obstacle,,,
7215.0,-1230.0,obstacle,,,
6075.0,-1230.0,obstacle,,,
4935.0,-1230.0,obstacle,,,
8115.0,-1230.0,obstacle,,,
6975.0,-1230.0,obstacle,,,
6465.0,-1215.0,obstacle,,,
6330.0,-1260.0,obstacle,,,
5835.0,-1230.0,obstacle,,,
7605.0,-1215.0,obstacle,,,
7470.0,-1260.0,obstacle,,,
8745.0,-1215.0,obstacle,,,
8610.0,-1260.0,obstacle,,,
8370.0,-1260.0,obstacle,,,
10650.0,-1260.0,obstacle,,,
9510.0,-1260.0,obstacle,,,
4560.0,-1260.0,obstacle,,,
5460.0,-1260.0,obstacle,,,
12045.0,-1245.0,obstacle,,,
10905.0,-1245.0,obstacle,,,
9765.0,-1245.0,obstacle,,,
11400.0,-1275.0,obstacle,,,
11295.0,-1230.0,obstacle,,,
12435.0,-1230.0,obstacle,,,
11160.0,-1275.0,obstacle,,,
12300.0,-1275.0,obstacle,,,
12690.0,-1260.0,obstacle,,,
12195.0,-1230.0,obstacle,,,
9525.0,-1230.0,obstacle,,,
8385.0,-1230.0,obstacle,,,
7245.0,-1230.0,obstacle,,,
6105.0,-1230.0,obstacle,,,
8250.0,-1275.0,obstacle,,,
10920.0,-1260.0,obstacle,,,
8640.0,-1260.0,obstacle,,,
10425.0,-1230.0,obstacle,,,
10680.0,-1260.0,obstacle,,,
9780.0,-1260.0,obstacle,,,
9390.0,-1275.0,obstacle,,,
6870.0,-1260.0,obstacle,,,
12180.0,-1230.0,obstacle,,,
11820.0,-1215.0,obstacle,,,
12075.0,-1245.0,obstacle,,,
10935.0,-1245.0,obstacle,,,
12570.0,-1275.0,obstacle,,,
7845.0,-1230.0,obstacle,,,
6705.0,-1230.0,obstacle,,,
5565.0,-1230.0,obstacle,,,
12330.0,-1275.0,obstacle,,,
5430.0,-1275.0,obstacle,,,
8100.0,-1260.0,obstacle,,,
9240.0,-1260.0,obstacle,,,
9255.0,-1260.0,obstacle,,,
4695.0,-1230.0,obstacle,,,
5190.0,-1260.0,obstacle,,,
7230.0,-1260.0,obstacle,,,
6090.0,-1260.0,obstacle,,,
4950.0,-1260.0,obstacle,,,
12675.0,-1245.0,obstacle,,,
11535.0,-1245.0,obstacle,,,
10395.0,-1245.0,obstacle,,,
11025.0,-1230.0,obstacle,,,
12165.0,-1230.0,obstacle,,,
12420.0,-1260.0,obstacle,,,
11925.0,-1230.0,obstacle,,,
11790.0,-1275.0,obstacle,,,
9645.0,-1230.0,obstacle,,,
8625.0,-1245.0,obstacle,,,
7485.0,-1245.0,obstacle,,,
6345.0,-1245.0,obstacle,,,
7980.0,-1275.0,obstacle,,,
7875.0,-1230.0,obstacle,,,
8880.0,-1275.0,obstacle,,,
7740.0,-1275.0,obstacle,,,
6600.0,-1275.0,obstacle,,,
8775.0,-1230.0,obstacle,,,
10410.0,-1260.0,obstacle,,,
10155.0,-1230.0,obstacle,,,
10020.0,-1275.0,obstacle,,,
9915.0,-1230.0,obstacle,,,
9270.0,-1260.0,obstacle,,,
11550.0,-1260.0,obstacle,,,
4965.0,-1230.0,obstacle,,,
4830.0,-1275.0,obstacle,,,
7500.0,-1260.0,obstacle,,,
6360.0,-1260.0,obstacle,,,
5220.0,-1260.0,obstacle,,,
12450.0,-1215.0,obstacle,,,
11310.0,-1215.0,obstacle,,,
10170.0,-1215.0,obstacle,,,
10665.0,-1245.0,obstacle,,,
11805.0,-1245.0,obstacle,,,
12705.0,-1245.0,obstacle,,,
11565.0,-1245.0,obstacle,,,
12060.0,-1275.0,obstacle,,,
7335.0,-1230.0,obstacle,,,
6195.0,-1230.0,obstacle,,,
10290.0,-1275.0,obstacle,,,
9150.0,-1275.0,obstacle,,,
8010.0,-1275.0,obstacle,,,
6960.0,-1260.0,obstacle,,,
5820.0,-1260.0,obstacle,,,
4680.0,-1260.0,obstacle,,,
11655.0,-1230.0,obstacle,,,
7860.0,-1215.0,obstacle,,,
6720.0,-1215.0,obstacle,,,
5580.0,-1215.0,obstacle,,,
7215.0,-1245.0,obstacle,,,
8745.0,-1230.0,obstacle,,,
8115.0,-1245.0,obstacle,,,
6975.0,-1245.0,obstacle,,,
6465.0,-1230.0,obstacle,,,
6330.0,-1275.0,obstacle,,,
5835.0,-1245.0,obstacle,,,
7605.0,-1230.0,obstacle,,,
7470.0,-1275.0,obstacle,,,
8610.0,-1275.0,obstacle,,,
8505.0,-1230.0,obstacle,,,
8370.0,-1275.0,obstacle,,,
10650.0,-1275.0,obstacle,,,
10140.0,-1260.0,obstacle,,,
9510.0,-1275.0,obstacle,,,
9000.0,-1260.0,obstacle,,,
6735.0,-1230.0,obstacle,,,
4560.0,-1275.0,obstacle,,,
5595.0,-1230.0,obstacle,,,
5460.0,-1275.0,obstacle,,,
8130.0,-1260.0,obstacle,,,
6990.0,-1260.0,obstacle,,,
5850.0,-1260.0,obstacle,,,
4710.0,-1260.0,obstacle,,,
12180.0,-1215.0,obstacle,,,
11040.0,-1215.0,obstacle,,,
9900.0,-1215.0,obstacle,,,
11940.0,-1215.0,obstacle,,,
10800.0,-1215.0,obstacle,,,
11295.0,-1245.0,obstacle,,,
12435.0,-1245.0,obstacle,,,
12825.0,-1230.0,obstacle,,,
12195.0,-1245.0,obstacle,,,
12690.0,-1275.0,obstacle,,,
9030.0,-1215.0,obstacle,,,
9525.0,-1245.0,obstacle,,,
8385.0,-1245.0,obstacle,,,
7245.0,-1245.0,obstacle,,,
10425.0,-1245.0,obstacle,,,
10920.0,-1275.0,obstacle,,,
9780.0,-1275.0,obstacle,,,
8640.0,-1275.0,obstacle,,,
11820.0,-1275.0,obstacle,,,
5055.0,-1230.0,obstacle,,,
10680.0,-1275.0,obstacle,,,
6870.0,-1275.0,obstacle,,,
7590.0,-1215.0,obstacle,,,
6450.0,-1215.0,obstacle,,,
5310.0,-1215.0,obstacle,,,
7845.0,-1245.0,obstacle,,,
6705.0,-1245.0,obstacle,,,
5565.0,-1245.0,obstacle,,,
8235.0,-1230.0,obstacle,,,
10515.0,-1230.0,obstacle,,,
8100.0,-1275.0,obstacle,,,
9375.0,-1230.0,obstacle,,,
9240.0,-1275.0,obstacle,,,
5325.0,-1230.0,obstacle,,,
4695.0,-1245.0,obstacle,,,
5190.0,-1275.0,obstacle,,,
6225.0,-1230.0,obstacle,,,
5085.0,-1230.0,obstacle,,,
6090.0,-1275.0,obstacle,,,
4950.0,-1275.0,obstacle,,,
7230.0,-1275.0,obstacle,,,
8355.0,-1275.0,obstacle,,,
10770.0,-1215.0,obstacle,,,
9630.0,-1215.0,obstacle,,,
12810.0,-1215.0,obstacle,,,
11670.0,-1215.0,obstacle,,,
10530.0,-1215.0,obstacle,,,
11025.0,-1245.0,obstacle,,,
12675.0,-1260.0,obstacle,,,
12165.0,-1245.0,obstacle,,,
11910.0,-1215.0,obstacle,,,
12420.0,-1275.0,obstacle,,,
11925.0,-1245.0,obstacle,,,
9390.0,-1245.0,obstacle,,,
8760.0,-1215.0,obstacle,,,
7620.0,-1215.0,obstacle,,,
6480.0,-1215.0,obstacle,,,
5340.0,-1215.0,obstacle,,,
8520.0,-1215.0,obstacle,,,
10155.0,-1245.0,obstacle,,,
7875.0,-1245.0,obstacle,,,
10545.0,-1230.0,obstacle,,,
9915.0,-1245.0,obstacle,,,
8775.0,-1245.0,obstacle,,,
10410.0,-1275.0,obstacle,,,
9660.0,-1215.0,obstacle,,,
9405.0,-1230.0,obstacle,,,
10170.0,-1275.0,obstacle,,,
9270.0,-1275.0,obstacle,,,
9120.0,-1245.0,obstacle,,,
11550.0,-1275.0,obstacle,,,
11310.0,-1275.0,obstacle,,,
12450.0,-1275.0,obstacle,,,
4965.0,-1245.0,obstacle,,,
7500.0,-1275.0,obstacle,,,
6360.0,-1275.0,obstacle,,,
12795.0,840.0,obstacle,,,
3990.0,1275.0,obstacle,,,
3345.0,-165.0,obstacle,,,
4695.0,1365.0,obstacle,,,
3195.0,165.0,obstacle,,,
3975.0,-645.0,obstacle,,,
9975.0,-435.0,obstacle,,,
4635.0,-1035.0,obstacle,,,
4185.0,315.0,obstacle,,,
13080.0,600.0,obstacle,,,
12840.0,600.0,obstacle,,,
9885.0,-45.0,obstacle,,,
5025.0,1365.0,obstacle,,,
4650.0,405.0,obstacle,,,
4020.0,0.0,obstacle,,,
9405.0,-435.0,obstacle,,,
12825.0,90.0,obstacle,,,
3930.0,1275.0,obstacle,,,
4935.0,-240.0,obstacle,,,
4305.0,-645.0,obstacle,,,
10305.0,-435.0,obstacle,,,
10110.0,-345.0,obstacle,,,
13425.0,225.0,obstacle,,,
9870.0,-345.0,obstacle,,,
4950.0,1200.0,obstacle,,,
3180.0,795.0,obstacle,,,
10215.0,-45.0,obstacle,,,
9435.0,-255.0,obstacle,,,
4980.0,405.0,obstacle,,,
4710.0,-75.0,obstacle,,,
12855.0,90.0,obstacle,,,
4260.0,1275.0,obstacle,,,
12870.0,-150.0,obstacle,,,
4695.0,-720.0,obstacle,,,
12825.0,840.0,obstacle,,,
4965.0,1365.0,obstacle,,,
9885.0,-180.0,obstacle,,,
8970.0,405.0,obstacle,,,
4725.0,1365.0,obstacle,,,
4905.0,240.0,obstacle,,,
3300.0,1125.0,obstacle,,,
8730.0,405.0,obstacle,,,
4635.0,-240.0,obstacle,,,
13440.0,-285.0,obstacle,,,
10245.0,-45.0,obstacle,,,
3210.0,-480.0,obstacle,,,
10005.0,-435.0,obstacle,,,
4665.0,-1035.0,obstacle,,,
4290.0,1275.0,obstacle,,,
13050.0,-660.0,obstacle,,,
5025.0,-720.0,obstacle,,,
4650.0,1200.0,obstacle,,,
12750.0,-210.0,obstacle,,,
4920.0,405.0,obstacle,,,
12870.0,600.0,obstacle,,,
4680.0,405.0,obstacle,,,
4050.0,0.0,obstacle,,,
13485.0,-30.0,obstacle,,,
10140.0,-345.0,obstacle,,,
4950.0,-885.0,obstacle,,,
13455.0,225.0,obstacle,,,
4980.0,1200.0,obstacle,,,
13410.0,720.0,obstacle,,,
13125.0,90.0,obstacle,,,
12750.0,540.0,obstacle,,,
4005.0,-960.0,obstacle,,,
12765.0,-720.0,obstacle,,,
9705.0,-435.0,obstacle,,,
4215.0,-315.0,obstacle,,,
4905.0,1035.0,obstacle,,,
4995.0,1365.0,obstacle,,,
3480.0,795.0,obstacle,,,
9000.0,405.0,obstacle,,,
4755.0,1365.0,obstacle,,,
4935.0,240.0,obstacle,,,
3330.0,1125.0,obstacle,,,
4665.0,-240.0,obstacle,,,
13470.0,-285.0,obstacle,,,
5010.0,-75.0,obstacle,,,
3240.0,-480.0,obstacle,,,
10035.0,-435.0,obstacle,,,
4650.0,-885.0,obstacle,,,
4920.0,1200.0,obstacle,,,
12810.0,-960.0,obstacle,,,
4680.0,1200.0,obstacle,,,
12765.0,30.0,obstacle,,,
13350.0,720.0,obstacle,,,
4710.0,405.0,obstacle,,,
4695.0,-240.0,obstacle,,,
4965.0,-1035.0,obstacle,,,
13515.0,-525.0,obstacle,,,
4980.0,-885.0,obstacle,,,
13470.0,465.0,obstacle,,,
4725.0,-1035.0,obstacle,,,
4635.0,240.0,obstacle,,,
12810.0,-210.0,obstacle,,,
12795.0,-720.0,obstacle,,,
5025.0,-240.0,obstacle,,,
4020.0,1275.0,obstacle,,,
4935.0,1035.0,obstacle,,,
9510.0,120.0,obstacle,,,
4950.0,-405.0,obstacle,,,
4680.0,-885.0,obstacle,,,
12840.0,-960.0,obstacle,,,
4710.0,1200.0,obstacle,,,
12795.0,30.0,obstacle,,,
13380.0,720.0,obstacle,,,
4695.0,555.0,obstacle,,,
4965.0,-240.0,obstacle,,,
4725.0,-240.0,obstacle,,,
4995.0,-1035.0,obstacle,,,
13545.0,-525.0,obstacle,,,
3945.0,-315.0,obstacle,,,
13500.0,465.0,obstacle,,,
4635.0,1035.0,obstacle,,,
4755.0,-1035.0,obstacle,,,
3210.0,795.0,obstacle,,,
4665.0,240.0,obstacle,,,
12840.0,-210.0,obstacle,,,
5010.0,405.0,obstacle,,,
5025.0,555.0,obstacle,,,
4650.0,-405.0,obstacle,,,
4740.0,-75.0,obstacle,,,
9765.0,-45.0,obstacle,,,
12825.0,-720.0,obstacle,,,
4050.0,1275.0,obstacle,,,
12855.0,345.0,obstacle,,,
9780.0,120.0,obstacle,,,
9540.0,120.0,obstacle,,,
4980.0,-405.0,obstacle,,,
4710.0,-885.0,obstacle,,,
12855.0,-720.0,obstacle,,,
12870.0,-960.0,obstacle,,,
12825.0,30.0,obstacle,,,
4965.0,555.0,obstacle,,,
9765.0,-180.0,obstacle,,,
4725.0,555.0,obstacle,,,
4215.0,960.0,obstacle,,,
4995.0,-240.0,obstacle,,,
3495.0,-165.0,obstacle,,,
13365.0,-780.0,obstacle,,,
4755.0,-240.0,obstacle,,,
4665.0,1035.0,obstacle,,,
5010.0,1200.0,obstacle,,,
3240.0,795.0,obstacle,,,
3960.0,-960.0,obstacle,,,
4920.0,-405.0,obstacle,,,
13440.0,720.0,obstacle,,,
12870.0,-210.0,obstacle,,,
4680.0,-405.0,obstacle,,,
13005.0,-660.0,obstacle,,,
3375.0,165.0,obstacle,,,
4245.0,-315.0,obstacle,,,
13125.0,345.0,obstacle,,,
4695.0,1035.0,obstacle,,,
9810.0,120.0,obstacle,,,
10035.0,-180.0,obstacle,,,
4995.0,555.0,obstacle,,,
5025.0,1035.0,obstacle,,,
4740.0,405.0,obstacle,,,
4755.0,555.0,obstacle,,,
12765.0,285.0,obstacle,,,
9840.0,120.0,obstacle,,,
5010.0,-885.0,obstacle,,,
3990.0,-960.0,obstacle,,,
10065.0,-180.0,obstacle,,,
12750.0,-405.0,obstacle,,,
13470.0,720.0,obstacle,,,
4710.0,-405.0,obstacle,,,
10170.0,120.0,obstacle,,,
3405.0,165.0,obstacle,,,
4275.0,-315.0,obstacle,,,
4965.0,1035.0,obstacle,,,
4035.0,-315.0,obstacle,,,
4185.0,960.0,obstacle,,,
4725.0,1035.0,obstacle,,,
3945.0,960.0,obstacle,,,
13110.0,840.0,obstacle,,,
4740.0,1200.0,obstacle,,,
12795.0,285.0,obstacle,,,
9870.0,120.0,obstacle,,,
13575.0,-525.0,obstacle,,,
3975.0,-315.0,obstacle,,,
10095.0,-180.0,obstacle,,,
3225.0,-795.0,obstacle,,,
12810.0,840.0,obstacle,,,
9795.0,-45.0,obstacle,,,
4905.0,885.0,obstacle,,,
9315.0,-255.0,obstacle,,,
13020.0,-900.0,obstacle,,,
12780.0,-900.0,obstacle,,,
4305.0,-315.0,obstacle,,,
4995.0,1035.0,obstacle,,,
4215.0,-645.0,obstacle,,,
4755.0,1035.0,obstacle,,,
4290.0,-960.0,obstacle,,,
4200.0,315.0,obstacle,,,
9570.0,120.0,obstacle,,,
10125.0,-45.0,obstacle,,,
3960.0,315.0,obstacle,,,
4740.0,-885.0,obstacle,,,
13020.0,-150.0,obstacle,,,
8550.0,45.0,obstacle,,,
12780.0,-150.0,obstacle,,,
9795.0,-180.0,obstacle,,,
10320.0,-435.0,obstacle,,,
4245.0,960.0,obstacle,,,
12855.0,-465.0,obstacle,,,
10140.0,120.0,obstacle,,,
12825.0,285.0,obstacle,,,
3135.0,165.0,obstacle,,,
4005.0,-315.0,obstacle,,,
12780.0,780.0,obstacle,,,
10125.0,-180.0,obstacle,,,
12840.0,840.0,obstacle,,,
9825.0,-45.0,obstacle,,,
4935.0,885.0,obstacle,,,
13050.0,-900.0,obstacle,,,
13035.0,-660.0,obstacle,,,
8985.0,405.0,obstacle,,,
12855.0,285.0,obstacle,,,
13005.0,-405.0,obstacle,,,
10020.0,-435.0,obstacle,,,
4950.0,-555.0,obstacle,,,
4230.0,315.0,obstacle,,,
9600.0,120.0,obstacle,,,
3990.0,315.0,obstacle,,,
8820.0,45.0,obstacle,,,
13050.0,-150.0,obstacle,,,
9825.0,-180.0,obstacle,,,
4275.0,960.0,obstacle,,,
4905.0,1365.0,obstacle,,,
13005.0,345.0,obstacle,,,
4635.0,885.0,obstacle,,,
4035.0,960.0,obstacle,,,
3480.0,1125.0,obstacle,,,
4185.0,-645.0,obstacle,,,
9525.0,-45.0,obstacle,,,
3390.0,-480.0,obstacle,,,
3945.0,-645.0,obstacle,,,
3570.0,-795.0,obstacle,,,
8850.0,45.0,obstacle,,,
3150.0,-480.0,obstacle,,,
12765.0,540.0,obstacle,,,
4650.0,-555.0,obstacle,,,
4020.0,-960.0,obstacle,,,
13590.0,-30.0,obstacle,,,
3930.0,315.0,obstacle,,,
4740.0,-405.0,obstacle,,,
12870.0,840.0,obstacle,,,
9855.0,-45.0,obstacle,,,
10200.0,120.0,obstacle,,,
13065.0,-660.0,obstacle,,,
12750.0,-150.0,obstacle,,,
4950.0,240.0,obstacle,,,
8775.0,405.0,obstacle,,,
9180.0,45.0,obstacle,,,
10050.0,-435.0,obstacle,,,
4980.0,-555.0,obstacle,,,
3975.0,960.0,obstacle,,,
10080.0,-345.0,obstacle,,,
3555.0,-795.0,obstacle,,,
4260.0,315.0,obstacle,,,
9630.0,120.0,obstacle,,,
13110.0,-900.0,obstacle,,,
12750.0,780.0,obstacle,,,
3225.0,480.0,obstacle,,,
13530.0,-30.0,obstacle,,,
4905.0,-720.0,obstacle,,,
9855.0,-180.0,obstacle,,,
4305.0,960.0,obstacle,,,
4935.0,1365.0,obstacle,,,
9555.0,-45.0,obstacle,,,
4665.0,885.0,obstacle,,,
3510.0,1125.0,obstacle,,,
4290.0,315.0,obstacle,,,
12765.0,-660.0,obstacle,,,
4650.0,240.0,obstacle,,,
9615.0,405.0,obstacle,,,
4920.0,-555.0,obstacle,,,
3420.0,-480.0,obstacle,,,
3180.0,-480.0,obstacle,,,
12795.0,540.0,obstacle,,,
4680.0,-555.0,obstacle,,,
4050.0,-960.0,obstacle,,,
8880.0,45.0,obstacle,,,
3255.0,-795.0,obstacle,,,
9780.0,-345.0,obstacle,,,
9345.0,-255.0,obstacle,,,
13095.0,-660.0,obstacle,,,
9105.0,-255.0,obstacle,,,
10230.0,120.0,obstacle,,,
4695.0,885.0,obstacle,,,
12810.0,-900.0,obstacle,,,
4980.0,240.0,obstacle,,,
4005.0,960.0,obstacle,,,
4635.0,1365.0,obstacle,,,
3585.0,-795.0,obstacle,,,
13350.0,-285.0,obstacle,,,
3495.0,480.0,obstacle,,,
3120.0,-480.0,obstacle,,,
4905.0,75.0,obstacle,,,
5025.0,885.0,obstacle,,,
12810.0,30.0,obstacle,,,
3480.0,-165.0,obstacle,,,
13560.0,-30.0,obstacle,,,
8580.0,45.0,obstacle,,,
4935.0,-720.0,obstacle,,,
5010.0,-1035.0,obstacle,,,
12795.0,-660.0,obstacle,,,
13515.0,465.0,obstacle,,,
3540.0,1125.0,obstacle,,,
4950.0,720.0,obstacle,,,
4680.0,240.0,obstacle,,,
9645.0,405.0,obstacle,,,
3450.0,-480.0,obstacle,,,
8910.0,45.0,obstacle,,,
12810.0,780.0,obstacle,,,
12825.0,540.0,obstacle,,,
4710.0,-555.0,obstacle,,,
3525.0,-795.0,obstacle,,,
9810.0,-345.0,obstacle,,,
12780.0,-960.0,obstacle,,,
3285.0,-795.0,obstacle,,,
9375.0,-255.0,obstacle,,,
13080.0,-900.0,obstacle,,,
4965.0,885.0,obstacle,,,
9135.0,-255.0,obstacle,,,
12840.0,-900.0,obstacle,,,
4725.0,885.0,obstacle,,,
10215.0,405.0,obstacle,,,
13035.0,-405.0,obstacle,,,
4635.0,-720.0,obstacle,,,
12855.0,540.0,obstacle,,,
3390.0,795.0,obstacle,,,
4665.0,1365.0,obstacle,,,
3240.0,1125.0,obstacle,,,
4650.0,720.0,obstacle,,,
4020.0,315.0,obstacle,,,
4920.0,-75.0,obstacle,,,
13380.0,-285.0,obstacle,,,
9345.0,405.0,obstacle,,,
4935.0,75.0,obstacle,,,
13080.0,-150.0,obstacle,,,
10245.0,405.0,obstacle,,,
3510.0,-165.0,obstacle,,,
12840.0,30.0,obstacle,,,
8610.0,45.0,obstacle,,,
12750.0,-900.0,obstacle,,,
9075.0,-255.0,obstacle,,,
13035.0,345.0,obstacle,,,
12825.0,-660.0,obstacle,,,
13545.0,465.0,obstacle,,,
4980.0,720.0,obstacle,,,
3555.0,480.0,obstacle,,,
9675.0,405.0,obstacle,,,
13005.0,600.0,obstacle,,,
4710.0,240.0,obstacle,,,
12840.0,780.0,obstacle,,,
4695.0,-405.0,obstacle,,,
3315.0,-795.0,obstacle,,,
9405.0,-255.0,obstacle,,,
4995.0,885.0,obstacle,,,
4905.0,555.0,obstacle,,,
12855.0,-660.0,obstacle,,,
4635.0,75.0,obstacle,,,
4755.0,885.0,obstacle,,,
12870.0,-900.0,obstacle,,,
8805.0,405.0,obstacle,,,
9210.0,45.0,obstacle,,,
13065.0,-405.0,obstacle,,,
4665.0,-720.0,obstacle,,,
5010.0,-555.0,obstacle,,,
3420.0,795.0,obstacle,,,
4920.0,720.0,obstacle,,,
3270.0,1125.0,obstacle,,,
4680.0,720.0,obstacle,,,
4050.0,315.0,obstacle,,,
12870.0,30.0,obstacle,,,
3255.0,480.0,obstacle,,,
9375.0,405.0,obstacle,,,
8640.0,45.0,obstacle,,,
10275.0,405.0,obstacle,,,
3540.0,-165.0,obstacle,,,
