grid_x,grid_y,layer,direction,x,y
12750.0,-960.0,obstacle,,,
13410.0,-780.0,obstacle,,,
13065.0,345.0,obstacle,,,
4005.0,-645.0,obstacle,,,
3585.0,480.0,obstacle,,,
12765.0,-405.0,obstacle,,,
13455.0,-525.0,obstacle,,,
12870.0,780.0,obstacle,,,
3120.0,795.0,obstacle,,,
4215.0,0.0,obstacle,,,
13125.0,-660.0,obstacle,,,
4935.0,555.0,obstacle,,,
9075.0,405.0,obstacle,,,
4665.0,75.0,obstacle,,,
5010.0,240.0,obstacle,,,
9975.0,405.0,obstacle,,,
8835.0,405.0,obstacle,,,
3240.0,-165.0,obstacle,,,
13095.0,-405.0,obstacle,,,
9240.0,45.0,obstacle,,,
12765.0,345.0,obstacle,,,
3450.0,795.0,obstacle,,,
3525.0,480.0,obstacle,,,
4710.0,720.0,obstacle,,,
3285.0,480.0,obstacle,,,
9405.0,405.0,obstacle,,,
4695.0,75.0,obstacle,,,
10305.0,405.0,obstacle,,,
4965.0,-720.0,obstacle,,,
4725.0,-720.0,obstacle,,,
13095.0,345.0,obstacle,,,
3570.0,1125.0,obstacle,,,
4635.0,555.0,obstacle,,,
4200.0,645.0,obstacle,,,
12795.0,-405.0,obstacle,,,
9435.0,405.0,obstacle,,,
5025.0,75.0,obstacle,,,
3960.0,645.0,obstacle,,,
4740.0,-555.0,obstacle,,,
9330.0,-435.0,obstacle,,,
9165.0,-255.0,obstacle,,,
10005.0,405.0,obstacle,,,
9270.0,45.0,obstacle,,,
12795.0,345.0,obstacle,,,
4965.0,75.0,obstacle,,,
3315.0,480.0,obstacle,,,
4725.0,75.0,obstacle,,,
4995.0,-720.0,obstacle,,,
3300.0,-165.0,obstacle,,,
3945.0,0.0,obstacle,,,
4755.0,-720.0,obstacle,,,
3150.0,165.0,obstacle,,,
13575.0,465.0,obstacle,,,
3600.0,1125.0,obstacle,,,
4665.0,555.0,obstacle,,,
5010.0,720.0,obstacle,,,
4740.0,240.0,obstacle,,,
9705.0,405.0,obstacle,,,
13035.0,600.0,obstacle,,,
4230.0,645.0,obstacle,,,
12825.0,-405.0,obstacle,,,
3990.0,645.0,obstacle,,,
4920.0,-885.0,obstacle,,,
9840.0,-45.0,obstacle,,,
3345.0,-795.0,obstacle,,,
13020.0,90.0,obstacle,,,
9600.0,-435.0,obstacle,,,
9360.0,-435.0,obstacle,,,
12780.0,90.0,obstacle,,,
10065.0,-345.0,obstacle,,,
10035.0,405.0,obstacle,,,
4185.0,-315.0,obstacle,,,
12855.0,-405.0,obstacle,,,
10170.0,-45.0,obstacle,,,
12825.0,345.0,obstacle,,,
13020.0,840.0,obstacle,,,
4215.0,1275.0,obstacle,,,
4995.0,75.0,obstacle,,,
3930.0,645.0,obstacle,,,
12780.0,840.0,obstacle,,,
4755.0,75.0,obstacle,,,
3570.0,-165.0,obstacle,,,
9840.0,-180.0,obstacle,,,
10065.0,405.0,obstacle,,,
3330.0,-165.0,obstacle,,,
13440.0,-780.0,obstacle,,,
3180.0,165.0,obstacle,,,
3960.0,-645.0,obstacle,,,
13485.0,-525.0,obstacle,,,
4260.0,645.0,obstacle,,,
13065.0,600.0,obstacle,,,
4245.0,0.0,obstacle,,,
9870.0,-45.0,obstacle,,,
9630.0,-435.0,obstacle,,,
10095.0,-345.0,obstacle,,,
13410.0,225.0,obstacle,,,
13125.0,-405.0,obstacle,,,
4290.0,645.0,obstacle,,,
4200.0,-960.0,obstacle,,,
9660.0,-435.0,obstacle,,,
4740.0,720.0,obstacle,,,
13050.0,840.0,obstacle,,,
12765.0,600.0,obstacle,,,
9870.0,-180.0,obstacle,,,
10335.0,405.0,obstacle,,,
4950.0,1365.0,obstacle,,,
3600.0,-165.0,obstacle,,,
9570.0,-45.0,obstacle,,,
13470.0,-780.0,obstacle,,,
10230.0,-435.0,obstacle,,,
3990.0,-645.0,obstacle,,,
12765.0,-465.0,obstacle,,,
9990.0,-435.0,obstacle,,,
13350.0,225.0,obstacle,,,
9795.0,-345.0,obstacle,,,
13095.0,600.0,obstacle,,,
4905.0,405.0,obstacle,,,
4275.0,0.0,obstacle,,,
10245.0,120.0,obstacle,,,
3480.0,165.0,obstacle,,,
4035.0,0.0,obstacle,,,
4185.0,1275.0,obstacle,,,
13470.0,-30.0,obstacle,,,
12750.0,840.0,obstacle,,,
3945.0,1275.0,obstacle,,,
10125.0,-345.0,obstacle,,,
4650.0,1365.0,obstacle,,,
4230.0,-960.0,obstacle,,,
9690.0,-435.0,obstacle,,,
13110.0,90.0,obstacle,,,
3345.0,480.0,obstacle,,,
12795.0,600.0,obstacle,,,
4980.0,1365.0,obstacle,,,
3975.0,0.0,obstacle,,,
9600.0,-45.0,obstacle,,,
10260.0,-435.0,obstacle,,,
12795.0,-465.0,obstacle,,,
13380.0,225.0,obstacle,,,
3225.0,-480.0,obstacle,,,
9825.0,-345.0,obstacle,,,
4905.0,1200.0,obstacle,,,
4020.0,645.0,obstacle,,,
4935.0,405.0,obstacle,,,
4305.0,0.0,obstacle,,,
3930.0,-960.0,obstacle,,,
13500.0,-30.0,obstacle,,,
12810.0,90.0,obstacle,,,
4290.0,-645.0,obstacle,,,
9390.0,-435.0,obstacle,,,
4950.0,-1035.0,obstacle,,,
4680.0,1365.0,obstacle,,,
10200.0,-45.0,obstacle,,,
13395.0,-285.0,obstacle,,,
9960.0,-435.0,obstacle,,,
4260.0,-960.0,obstacle,,,
4695.0,-75.0,obstacle,,,
9720.0,-435.0,obstacle,,,
4245.0,1275.0,obstacle,,,
12855.0,-150.0,obstacle,,,
12780.0,-720.0,obstacle,,,
12825.0,600.0,obstacle,,,
4635.0,405.0,obstacle,,,
4005.0,0.0,obstacle,,,
9630.0,-45.0,obstacle,,,
3210.0,165.0,obstacle,,,
12825.0,-465.0,obstacle,,,
5025.0,-75.0,obstacle,,,
4650.0,-1035.0,obstacle,,,
9855.0,-345.0,obstacle,,,
4935.0,1200.0,obstacle,,,
4050.0,645.0,obstacle,,,
12855.0,600.0,obstacle,,,
12780.0,30.0,obstacle,,,
13365.0,720.0,obstacle,,,
13080.0,90.0,obstacle,,,
9420.0,-435.0,obstacle,,,
12840.0,90.0,obstacle,,,
4950.0,-240.0,obstacle,,,
4980.0,-1035.0,obstacle,,,
13440.0,225.0,obstacle,,,
3435.0,795.0,obstacle,,,
4710.0,1365.0,obstacle,,,
10230.0,-45.0,obstacle,,,
13425.0,-285.0,obstacle,,,
4965.0,-75.0,obstacle,,,
13125.0,-150.0,obstacle,,,
4725.0,-75.0,obstacle,,,
3495.0,-795.0,obstacle,,,
13080.0,840.0,obstacle,,,
4275.0,1275.0,obstacle,,,
4635.0,1200.0,obstacle,,,
4035.0,1275.0,obstacle,,,
4665.0,405.0,obstacle,,,
3240.0,165.0,obstacle,,,
4650.0,-240.0,obstacle,,,
9765.0,120.0,obstacle,,,
4920.0,-1035.0,obstacle,,,
4020.0,-645.0,obstacle,,,
4680.0,-1035.0,obstacle,,,
13125.0,600.0,obstacle,,,
12765.0,-210.0,obstacle,,,
4950.0,555.0,obstacle,,,
4695.0,405.0,obstacle,,,
9450.0,-435.0,obstacle,,,
12870.0,90.0,obstacle,,,
3975.0,1275.0,obstacle,,,
4980.0,-240.0,obstacle,,,
9255.0,45.0,obstacle,,,
13470.0,225.0,obstacle,,,
3465.0,795.0,obstacle,,,
3225.0,795.0,obstacle,,,
13455.0,-285.0,obstacle,,,
4905.0,-405.0,obstacle,,,
5025.0,405.0,obstacle,,,
4995.0,-75.0,obstacle,,,
4755.0,-75.0,obstacle,,,
4305.0,1275.0,obstacle,,,
4665.0,1200.0,obstacle,,,
12750.0,30.0,obstacle,,,
5010.0,1365.0,obstacle,,,
13110.0,345.0,obstacle,,,
4650.0,555.0,obstacle,,,
9015.0,405.0,obstacle,,,
4920.0,-240.0,obstacle,,,
10290.0,-435.0,obstacle,,,
4680.0,-240.0,obstacle,,,
4050.0,-645.0,obstacle,,,
13455.0,465.0,obstacle,,,
4710.0,-1035.0,obstacle,,,
3165.0,795.0,obstacle,,,
4695.0,1200.0,obstacle,,,
12795.0,-210.0,obstacle,,,
4965.0,405.0,obstacle,,,
4980.0,555.0,obstacle,,,
4725.0,405.0,obstacle,,,
4005.0,1275.0,obstacle,,,
9285.0,45.0,obstacle,,,
12810.0,345.0,obstacle,,,
3495.0,795.0,obstacle,,,
8715.0,405.0,obstacle,,,
5025.0,1200.0,obstacle,,,
4935.0,-405.0,obstacle,,,
5010.0,-720.0,obstacle,,,
12810.0,-720.0,obstacle,,,
4950.0,1035.0,obstacle,,,
4680.0,555.0,obstacle,,,
9045.0,405.0,obstacle,,,
4710.0,-240.0,obstacle,,,
10080.0,-435.0,obstacle,,,
9885.0,-345.0,obstacle,,,
4695.0,-885.0,obstacle,,,
4965.0,1200.0,obstacle,,,
3195.0,795.0,obstacle,,,
12855.0,-960.0,obstacle,,,
4725.0,1200.0,obstacle,,,
12825.0,-210.0,obstacle,,,
13395.0,720.0,obstacle,,,
4995.0,405.0,obstacle,,,
4635.0,-405.0,obstacle,,,
4755.0,405.0,obstacle,,,
12780.0,285.0,obstacle,,,
4200.0,-315.0,obstacle,,,
3960.0,-315.0,obstacle,,,
4650.0,1035.0,obstacle,,,
4740.0,1365.0,obstacle,,,
12840.0,345.0,obstacle,,,
4920.0,240.0,obstacle,,,
8745.0,405.0,obstacle,,,
5025.0,-885.0,obstacle,,,
12855.0,-210.0,obstacle,,,
13005.0,-900.0,obstacle,,,
12840.0,-720.0,obstacle,,,
4980.0,1035.0,obstacle,,,
4710.0,555.0,obstacle,,,
9795.0,120.0,obstacle,,,
4965.0,-885.0,obstacle,,,
4725.0,-885.0,obstacle,,,
4995.0,1200.0,obstacle,,,
13005.0,-150.0,obstacle,,,
10020.0,-180.0,obstacle,,,
4755.0,1200.0,obstacle,,,
13425.0,720.0,obstacle,,,
4665.0,-405.0,obstacle,,,
5010.0,-240.0,obstacle,,,
10125.0,120.0,obstacle,,,
4230.0,-315.0,obstacle,,,
4920.0,1035.0,obstacle,,,
3990.0,-315.0,obstacle,,,
4680.0,1035.0,obstacle,,,
12870.0,345.0,obstacle,,,
3345.0,1125.0,obstacle,,,
12870.0,-720.0,obstacle,,,
12750.0,285.0,obstacle,,,
9825.0,120.0,obstacle,,,
13530.0,-525.0,obstacle,,,
4215.0,315.0,obstacle,,,
3930.0,-315.0,obstacle,,,
9585.0,120.0,obstacle,,,
13485.0,465.0,obstacle,,,
5025.0,-405.0,obstacle,,,
4740.0,-1035.0,obstacle,,,
4755.0,-885.0,obstacle,,,
4995.0,-885.0,obstacle,,,
10050.0,-180.0,obstacle,,,
5010.0,555.0,obstacle,,,
13455.0,720.0,obstacle,,,
9510.0,-45.0,obstacle,,,
4260.0,-315.0,obstacle,,,
3375.0,-480.0,obstacle,,,
4710.0,1035.0,obstacle,,,
4245.0,-960.0,obstacle,,,
9525.0,120.0,obstacle,,,
4965.0,-405.0,obstacle,,,
4725.0,-405.0,obstacle,,,
4290.0,-315.0,obstacle,,,
4200.0,960.0,obstacle,,,
12810.0,-465.0,obstacle,,,
13350.0,-780.0,obstacle,,,
3960.0,960.0,obstacle,,,
4740.0,-240.0,obstacle,,,
9855.0,120.0,obstacle,,,
13560.0,-525.0,obstacle,,,
13515.0,-30.0,obstacle,,,
10080.0,-180.0,obstacle,,,
9780.0,-45.0,obstacle,,,
9540.0,-45.0,obstacle,,,
12810.0,285.0,obstacle,,,
3405.0,-480.0,obstacle,,,
4905.0,-555.0,obstacle,,,
4275.0,-960.0,obstacle,,,
12780.0,540.0,obstacle,,,
4035.0,-960.0,obstacle,,,
3480.0,-795.0,obstacle,,,
9765.0,-345.0,obstacle,,,
9555.0,120.0,obstacle,,,
4995.0,-405.0,obstacle,,,
3945.0,315.0,obstacle,,,
9330.0,-255.0,obstacle,,,
4755.0,-405.0,obstacle,,,
13035.0,-900.0,obstacle,,,
5010.0,1035.0,obstacle,,,
9780.0,-180.0,obstacle,,,
4740.0,555.0,obstacle,,,
4230.0,960.0,obstacle,,,
12840.0,-465.0,obstacle,,,
13380.0,-780.0,obstacle,,,
3270.0,-165.0,obstacle,,,
3990.0,960.0,obstacle,,,
8805.0,45.0,obstacle,,,
3975.0,-960.0,obstacle,,,
13035.0,-150.0,obstacle,,,
13545.0,-30.0,obstacle,,,
9435.0,-435.0,obstacle,,,
4185.0,0.0,obstacle,,,
9810.0,-45.0,obstacle,,,
10155.0,120.0,obstacle,,,
3390.0,165.0,obstacle,,,
12780.0,-660.0,obstacle,,,
12840.0,285.0,obstacle,,,
13020.0,-660.0,obstacle,,,
4020.0,-315.0,obstacle,,,
10035.0,-345.0,obstacle,,,
4935.0,-555.0,obstacle,,,
3930.0,960.0,obstacle,,,
4305.0,-960.0,obstacle,,,
3510.0,-795.0,obstacle,,,
12855.0,840.0,obstacle,,,
9360.0,-255.0,obstacle,,,
4950.0,885.0,obstacle,,,
13065.0,-900.0,obstacle,,,
9810.0,-180.0,obstacle,,,
4260.0,960.0,obstacle,,,
12870.0,-465.0,obstacle,,,
3375.0,795.0,obstacle,,,
4695.0,-1035.0,obstacle,,,
4245.0,315.0,obstacle,,,
9615.0,120.0,obstacle,,,
3225.0,1125.0,obstacle,,,
13365.0,-285.0,obstacle,,,
4905.0,-75.0,obstacle,,,
3135.0,-480.0,obstacle,,,
9330.0,405.0,obstacle,,,
4635.0,-555.0,obstacle,,,
13065.0,-150.0,obstacle,,,
8595.0,45.0,obstacle,,,
8835.0,45.0,obstacle,,,
4290.0,960.0,obstacle,,,
9060.0,-255.0,obstacle,,,
10185.0,120.0,obstacle,,,
4650.0,885.0,obstacle,,,
3420.0,165.0,obstacle,,,
12870.0,285.0,obstacle,,,
5025.0,-1035.0,obstacle,,,
4200.0,-645.0,obstacle,,,
12765.0,-900.0,obstacle,,,
4050.0,-315.0,obstacle,,,
4740.0,1035.0,obstacle,,,
3540.0,-795.0,obstacle,,,
13125.0,840.0,obstacle,,,
13095.0,-900.0,obstacle,,,
4980.0,885.0,obstacle,,,
8535.0,45.0,obstacle,,,
13050.0,90.0,obstacle,,,
9030.0,405.0,obstacle,,,
12765.0,-150.0,obstacle,,,
10065.0,-435.0,obstacle,,,
12750.0,-660.0,obstacle,,,
9885.0,120.0,obstacle,,,
3495.0,1125.0,obstacle,,,
4905.0,720.0,obstacle,,,
3405.0,795.0,obstacle,,,
4275.0,315.0,obstacle,,,
3480.0,480.0,obstacle,,,
9600.0,405.0,obstacle,,,
4035.0,315.0,obstacle,,,
3120.0,165.0,obstacle,,,
12765.0,780.0,obstacle,,,
9360.0,405.0,obstacle,,,
4665.0,-555.0,obstacle,,,
4935.0,-75.0,obstacle,,,
13095.0,-150.0,obstacle,,,
3240.0,-795.0,obstacle,,,
8865.0,45.0,obstacle,,,
10110.0,-180.0,obstacle,,,
4920.0,885.0,obstacle,,,
9090.0,-255.0,obstacle,,,
10215.0,120.0,obstacle,,,
4680.0,885.0,obstacle,,,
3450.0,165.0,obstacle,,,
12750.0,90.0,obstacle,,,
4230.0,-645.0,obstacle,,,
12795.0,-900.0,obstacle,,,
3435.0,-480.0,obstacle,,,
12810.0,540.0,obstacle,,,
4695.0,-555.0,obstacle,,,
10140.0,-45.0,obstacle,,,
3975.0,315.0,obstacle,,,
13110.0,-660.0,obstacle,,,
4635.0,-75.0,obstacle,,,
8565.0,45.0,obstacle,,,
9060.0,405.0,obstacle,,,
12795.0,-150.0,obstacle,,,
3225.0,-165.0,obstacle,,,
10335.0,-435.0,obstacle,,,
5025.0,-555.0,obstacle,,,
4020.0,960.0,obstacle,,,
4935.0,720.0,obstacle,,,
4305.0,315.0,obstacle,,,
3930.0,-645.0,obstacle,,,
3510.0,480.0,obstacle,,,
9630.0,405.0,obstacle,,,
12795.0,780.0,obstacle,,,
13575.0,-30.0,obstacle,,,
10140.0,-180.0,obstacle,,,
4950.0,-720.0,obstacle,,,
3270.0,-795.0,obstacle,,,
12810.0,-660.0,obstacle,,,
12825.0,-900.0,obstacle,,,
4710.0,885.0,obstacle,,,
3555.0,1125.0,obstacle,,,
4260.0,-645.0,obstacle,,,
8760.0,405.0,obstacle,,,
9165.0,45.0,obstacle,,,
4695.0,240.0,obstacle,,,
9660.0,405.0,obstacle,,,
4965.0,-555.0,obstacle,,,
13020.0,-405.0,obstacle,,,
12780.0,-405.0,obstacle,,,
12840.0,540.0,obstacle,,,
4725.0,-555.0,obstacle,,,
3465.0,-480.0,obstacle,,,
8925.0,45.0,obstacle,,,
3135.0,795.0,obstacle,,,
3300.0,-795.0,obstacle,,,
4635.0,720.0,obstacle,,,
4005.0,315.0,obstacle,,,
9390.0,-255.0,obstacle,,,
12855.0,-900.0,obstacle,,,
4665.0,-75.0,obstacle,,,
10230.0,405.0,obstacle,,,
9090.0,405.0,obstacle,,,
12825.0,-150.0,obstacle,,,
5025.0,240.0,obstacle,,,
9990.0,405.0,obstacle,,,
4650.0,-720.0,obstacle,,,
4920.0,1365.0,obstacle,,,
13020.0,345.0,obstacle,,,
4050.0,960.0,obstacle,,,
12780.0,345.0,obstacle,,,
3255.0,1125.0,obstacle,,,
3540.0,480.0,obstacle,,,
3165.0,-480.0,obstacle,,,
4950.0,75.0,obstacle,,,
12855.0,30.0,obstacle,,,
12825.0,780.0,obstacle,,,
8625.0,45.0,obstacle,,,
4980.0,-720.0,obstacle,,,
13080.0,-660.0,obstacle,,,
12840.0,-660.0,obstacle,,,
3585.0,1125.0,obstacle,,,
4965.0,240.0,obstacle,,,
8790.0,405.0,obstacle,,,
9195.0,45.0,obstacle,,,
4725.0,240.0,obstacle,,,
9690.0,405.0,obstacle,,,
4215.0,645.0,obstacle,,,
4995.0,-555.0,obstacle,,,
12855.0,780.0,obstacle,,,
12870.0,540.0,obstacle,,,
4755.0,-555.0,obstacle,,,
13050.0,-405.0,obstacle,,,
3495.0,-480.0,obstacle,,,
4905.0,-885.0,obstacle,,,
13005.0,90.0,obstacle,,,
4665.0,720.0,obstacle,,,
3330.0,-795.0,obstacle,,,
5010.0,885.0,obstacle,,,
3240.0,480.0,obstacle,,,
9180.0,-255.0,obstacle,,,
4650.0,75.0,obstacle,,,
9420.0,-255.0,obstacle,,,
10260.0,405.0,obstacle,,,
4920.0,-720.0,obstacle,,,
13125.0,-900.0,obstacle,,,
4680.0,-720.0,obstacle,,,
13050.0,345.0,obstacle,,,
3525.0,1125.0,obstacle,,,
3285.0,1125.0,obstacle,,,
4695.0,720.0,obstacle,,,
8895.0,45.0,obstacle,,,
13005.0,840.0,obstacle,,,
9390.0,405.0,obstacle,,,
4980.0,75.0,obstacle,,,
3195.0,-480.0,obstacle,,,
3555.0,-165.0,obstacle,,,
12765.0,-960.0,obstacle,,,
8655.0,45.0,obstacle,,,
9120.0,-255.0,obstacle,,,
12870.0,-660.0,obstacle,,,
4995.0,240.0,obstacle,,,
5025.0,720.0,obstacle,,,
8820.0,405.0,obstacle,,,
9960.0,405.0,obstacle,,,
4755.0,240.0,obstacle,,,
9720.0,405.0,obstacle,,,
4935.0,-885.0,obstacle,,,
13470.0,-525.0,obstacle,,,
9225.0,45.0,obstacle,,,
12750.0,345.0,obstacle,,,
3600.0,-795.0,obstacle,,,
4920.0,75.0,obstacle,,,
3270.0,480.0,obstacle,,,
4680.0,75.0,obstacle,,,
12750.0,-720.0,obstacle,,,
3255.0,-165.0,obstacle,,,
13110.0,-405.0,obstacle,,,
4710.0,-720.0,obstacle,,,
13530.0,465.0,obstacle,,,
4965.0,720.0,obstacle,,,
3315.0,1125.0,obstacle,,,
4725.0,720.0,obstacle,,,
4185.0,645.0,obstacle,,,
3300.0,480.0,obstacle,,,
9420.0,405.0,obstacle,,,
3945.0,645.0,obstacle,,,
4635.0,-885.0,obstacle,,,
10320.0,405.0,obstacle,,,
3585.0,-165.0,obstacle,,,
12795.0,-960.0,obstacle,,,
9150.0,-255.0,obstacle,,,
4740.0,885.0,obstacle,,,
10020.0,-345.0,obstacle,,,
13500.0,-525.0,obstacle,,,
5010.0,-405.0,obstacle,,,
12810.0,-405.0,obstacle,,,
3525.0,-165.0,obstacle,,,
4710.0,75.0,obstacle,,,
13395.0,-780.0,obstacle,,,
10020.0,405.0,obstacle,,,
3285.0,-165.0,obstacle,,,
13560.0,465.0,obstacle,,,
4215.0,-960.0,obstacle,,,
4995.0,720.0,obstacle,,,
3570.0,480.0,obstacle,,,
4755.0,720.0,obstacle,,,
13020.0,600.0,obstacle,,,
3330.0,480.0,obstacle,,,
9450.0,405.0,obstacle,,,
12780.0,600.0,obstacle,,,
4200.0,0.0,obstacle,,,
4665.0,-885.0,obstacle,,,
12825.0,-960.0,obstacle,,,
3960.0,0.0,obstacle,,,
9585.0,-45.0,obstacle,,,
4920.0,555.0,obstacle,,,
10050.0,-345.0,obstacle,,,
12780.0,-465.0,obstacle,,,
13365.0,225.0,obstacle,,,
13080.0,-405.0,obstacle,,,
4245.0,645.0,obstacle,,,
12840.0,-405.0,obstacle,,,
9615.0,-435.0,obstacle,,,
13035.0,90.0,obstacle,,,
10290.0,405.0,obstacle,,,
13425.0,-780.0,obstacle,,,
10050.0,405.0,obstacle,,,
3315.0,-165.0,obstacle,,,
13080.0,345.0,obstacle,,,
3600.0,480.0,obstacle,,,
13035.0,840.0,obstacle,,,
13050.0,600.0,obstacle,,,
5010.0,75.0,obstacle,,,
4230.0,0.0,obstacle,,,
3435.0,165.0,obstacle,,,
3990.0,0.0,obstacle,,,
4275.0,645.0,obstacle,,,
12870.0,-405.0,obstacle,,,
4035.0,645.0,obstacle,,,
4185.0,-960.0,obstacle,,,
9645.0,-435.0,obstacle,,,
13065.0,90.0,obstacle,,,
3945.0,-960.0,obstacle,,,
12750.0,600.0,obstacle,,,
13455.0,-780.0,obstacle,,,
3930.0,0.0,obstacle,,,
10080.0,405.0,obstacle,,,
4740.0,-720.0,obstacle,,,
10215.0,-435.0,obstacle,,,
13410.0,-285.0,obstacle,,,
4950.0,-75.0,obstacle,,,
12750.0,-465.0,obstacle,,,
13110.0,-150.0,obstacle,,,
13065.0,840.0,obstacle,,,
3975.0,645.0,obstacle,,,
4260.0,0.0,obstacle,,,
3465.0,165.0,obstacle,,,
9345.0,-435.0,obstacle,,,
12765.0,90.0,obstacle,,,
4245.0,-645.0,obstacle,,,
3225.0,165.0,obstacle,,,
10245.0,-435.0,obstacle,,,
4905.0,-1035.0,obstacle,,,
4305.0,645.0,obstacle,,,
13110.0,600.0,obstacle,,,
10155.0,-45.0,obstacle,,,
4290.0,0.0,obstacle,,,
4650.0,-75.0,obstacle,,,
13095.0,90.0,obstacle,,,
4200.0,1275.0,obstacle,,,
12810.0,-150.0,obstacle,,,
9675.0,-435.0,obstacle,,,
12765.0,840.0,obstacle,,,
3960.0,1275.0,obstacle,,,
4740.0,75.0,obstacle,,,
3165.0,165.0,obstacle,,,
4980.0,-75.0,obstacle,,,
13095.0,840.0,obstacle,,,
4005.0,645.0,obstacle,,,
12810.0,600.0,obstacle,,,
9615.0,-45.0,obstacle,,,
3495.0,165.0,obstacle,,,
9375.0,-435.0,obstacle,,,
12795.0,90.0,obstacle,,,
4905.0,-240.0,obstacle,,,
4275.0,-645.0,obstacle,,,
3480.0,-480.0,obstacle,,,
4035.0,-645.0,obstacle,,,
10275.0,-435.0,obstacle,,,
4935.0,-1035.0,obstacle,,,
13395.0,225.0,obstacle,,,
9840.0,-345.0,obstacle,,,
3150.0,795.0,obstacle,,,
10185.0,-45.0,obstacle,,,
12780.0,-210.0,obstacle,,,
4950.0,405.0,obstacle,,,
4680.0,-75.0,obstacle,,,
4230.0,1275.0,obstacle,,,
12840.0,-150.0,obstacle,,,
